"","Date","Stream","Discharge_cms"
"601",2018-08-29,"Herbert",72.990892352703
"602",2018-08-29,"Montana",10.37800072112
"603",2018-08-29,"Peterson",4.41008106462276
"604",2018-08-29,"Steep",0.73722131836841
"605",2018-08-30,"Herbert",52.136893745859
"606",2018-08-30,"Montana",8.11219492642
"607",2018-08-30,"Peterson",0.860206457343755
"608",2018-08-30,"Steep",0.490836155060924
"609",2018-08-31,"Herbert",49.176140857233
"610",2018-08-31,"Montana",4.71300356655
"611",2018-08-31,"Peterson",0.900788853814821
"612",2018-08-31,"Steep",1.16228055660673
"613",2018-09-01,"Herbert",58.573313068959
"614",2018-09-01,"Montana",6.68581995367
"615",2018-09-01,"Peterson",0.941430885311826
"616",2018-09-01,"Steep",0.725905414678401
"617",2018-09-02,"Herbert",52.909264064631
"618",2018-09-02,"Montana",6.39716945964
"619",2018-09-02,"Peterson",0.659348746710485
"620",2018-09-02,"Steep",0.438618171562117
"621",2018-09-03,"Herbert",29.995611274395
"622",2018-09-03,"Montana",4.67825433332
"623",2018-09-03,"Peterson",0.432984337566645
"624",2018-09-03,"Steep",0.311021654498445
"625",2018-09-04,"Herbert",27.549771931617
"626",2018-09-04,"Montana",3.82096586328
"627",2018-09-04,"Peterson",0.263728508534257
"628",2018-09-04,"Steep",0.252503970695462
"629",2018-09-05,"Herbert",25.361389361763
"630",2018-09-05,"Montana",3.32992920973
"631",2018-09-05,"Peterson",0.169279851361795
"632",2018-09-05,"Steep",0.211557580404836
"633",2018-09-06,"Herbert",25.232660975301
"634",2018-09-06,"Montana",3.09079988388
"635",2018-09-06,"Peterson",0.130085477355128
"636",2018-09-06,"Steep",0.184345704897448
"637",2018-09-07,"Herbert",26.777401612845
"638",2018-09-07,"Montana",3.03464342978
"639",2018-09-07,"Peterson",0.121757660920044
"640",2018-09-07,"Steep",0.201829017621464
"641",2018-09-08,"Herbert",26.906129999307
"642",2018-09-08,"Montana",2.708220188818
"643",2018-09-08,"Peterson",0.127302104014251
"644",2018-09-08,"Steep",0.173494970615972
"645",2018-09-09,"Herbert",29.866882887933
"646",2018-09-09,"Montana",2.748009403574
"647",2018-09-09,"Peterson",0.119939774361788
"648",2018-09-09,"Steep",0.148389413693611
"649",2018-09-10,"Herbert",34.114919641179
"650",2018-09-10,"Montana",2.774618634224
"651",2018-09-10,"Peterson",0.108493238618465
"652",2018-09-10,"Steep",0.13456020522592
"653",2018-09-11,"Herbert",31.411623525477
"654",2018-09-11,"Montana",2.682510627903
"655",2018-09-11,"Peterson",0.0912585971293352
"656",2018-09-11,"Steep",0.12110365993021
"657",2018-09-12,"Herbert",31.669080298401
"658",2018-09-12,"Montana",2.416539615486
"659",2018-09-12,"Peterson",0.0834933910122283
"660",2018-09-12,"Steep",0.111392960459949
"661",2018-09-13,"Herbert",33.728734481793
"662",2018-09-13,"Montana",2.254467356684
"663",2018-09-13,"Peterson",0.0755449079543198
"664",2018-09-13,"Steep",0.106203512188342
"665",2018-09-14,"Herbert",19.053698425125
"666",2018-09-14,"Montana",2.12323525664
"667",2018-09-14,"Peterson",0.0648628617960793
"668",2018-09-14,"Steep",0.0997595341489031
"669",2018-09-15,"Herbert",16.092945536499
"670",2018-09-15,"Montana",2.187251468891
"671",2018-09-15,"Peterson",0.0609574828606856
"672",2018-09-15,"Steep",0.092874039817717
"673",2018-09-16,"Herbert",13.3639037435046
"674",2018-09-16,"Montana",2.141744411482
"675",2018-09-16,"Peterson",0.0573651209640974
"676",2018-09-16,"Steep",0.0878861529709428
"677",2018-09-17,"Herbert",10.8923187234342
"678",2018-09-17,"Montana",2.031315700019
"679",2018-09-17,"Peterson",0.0529869432751553
"680",2018-09-17,"Steep",0.0844061774955944
"681",2018-09-18,"Herbert",10.2100582751856
"682",2018-09-18,"Montana",2.068459999039
"683",2018-09-18,"Peterson",0.0487378276311386
"684",2018-09-18,"Steep",0.0804964468723923
"685",2018-09-19,"Herbert",10.3774051775862
"686",2018-09-19,"Montana",2.084633230563
"687",2018-09-19,"Peterson",0.0465128441602413
"688",2018-09-19,"Steep",0.0765788305799183
"689",2018-09-20,"Herbert",10.943810078019
"690",2018-09-20,"Montana",1.933806820667
"691",2018-09-20,"Peterson",0.0448252779187505
"692",2018-09-20,"Steep",0.0759459598344257
"693",2018-09-21,"Herbert",11.5745791716828
"694",2018-09-21,"Montana",1.936407446337
"695",2018-09-21,"Peterson",0.0438004711070121
"696",2018-09-21,"Steep",0.076319306475422
"697",2018-09-22,"Herbert",11.6389433649138
"698",2018-09-22,"Montana",1.918394728114
"699",2018-09-22,"Peterson",0.0410725987512301
"700",2018-09-22,"Steep",0.0786086252073094
"701",2018-09-23,"Herbert",14.676933285417
"702",2018-09-23,"Montana",1.885441218463
"703",2018-09-23,"Peterson",0.0963633549319984
"704",2018-09-23,"Steep",0.353689891336697
"705",2018-09-24,"Herbert",17.508957787581
"706",2018-09-24,"Montana",2.769323103981
"707",2018-09-24,"Peterson",0.251424382565571
"708",2018-09-24,"Steep",0.126063948289205
"709",2018-09-25,"Herbert",25.103932588839
"710",2018-09-25,"Montana",2.734135830333
"711",2018-09-25,"Peterson",1.15112414556059
"712",2018-09-25,"Steep",0.578489076820688
"713",2018-09-26,"Herbert",53.552905996941
"714",2018-09-26,"Montana",2.88265074632
"715",2018-09-26,"Peterson",5.98876659278363
"716",2018-09-26,"Steep",0.577558933248367
"717",2018-09-27,"Herbert",53.810362769865
"718",2018-09-27,"Montana",9.68421585766
"719",2018-09-27,"Peterson",1.34162410731766
"720",2018-09-27,"Steep",0.188681273584286
"721",2018-09-28,"Herbert",36.560758983957
"722",2018-09-28,"Montana",3.93818431612
"723",2018-09-28,"Peterson",0.567965661849142
"724",2018-09-28,"Steep",0.151314980736471
"725",2018-09-29,"Herbert",30.124339660857
"726",2018-09-29,"Montana",2.764268590688
"727",2018-09-29,"Peterson",0.352863038234582
"728",2018-09-29,"Steep",0.127221489616703
"729",2018-09-30,"Herbert",38.491684780887
"730",2018-09-30,"Montana",2.26101731301
"731",2018-09-30,"Peterson",0.231940925464397
"732",2018-09-30,"Steep",0.115179616221691
"733",2018-10-01,"Herbert",26.648673226383
"734",2018-10-01,"Montana",1.902600419157
"735",2018-10-01,"Peterson",0.161953362800206
"736",2018-10-01,"Steep",0.12794663158754
"737",2018-10-02,"Herbert",15.191846831265
"738",2018-10-02,"Montana",1.76470918167
"739",2018-10-02,"Peterson",0.125414378705174
"740",2018-10-02,"Steep",0.122880262112615
"741",2018-10-03,"Herbert",11.716180396791
"742",2018-10-03,"Montana",1.633811174729
"743",2018-10-03,"Peterson",0.0991768552730662
"744",2018-10-03,"Steep",0.119322560646054
"745",2018-10-04,"Herbert",9.5664163428756
"746",2018-10-04,"Montana",1.504843623705
"747",2018-10-04,"Peterson",0.0863026681191109
"748",2018-10-04,"Steep",0.117034020133531
"749",2018-10-05,"Herbert",8.9871386037966
"750",2018-10-05,"Montana",1.606244472726
"751",2018-10-05,"Peterson",0.328195997433886
"752",2018-10-05,"Steep",0.122485490204829
"753",2018-10-06,"Herbert",9.3861966018288
"754",2018-10-06,"Montana",2.002028222742
"755",2018-10-06,"Peterson",0.835490717402166
"756",2018-10-06,"Steep",0.352726408483047
"757",2018-10-07,"Herbert",10.0298385341388
"758",2018-10-07,"Montana",2.617990943087
"759",2018-10-07,"Peterson",0.677950993125084
"760",2018-10-07,"Steep",0.315804226579283
"761",2018-10-08,"Herbert",12.6301519406712
"762",2018-10-08,"Montana",2.776712719043
"763",2018-10-08,"Peterson",2.3907460390098
"764",2018-10-08,"Steep",0.179324138332485
"765",2018-10-09,"Herbert",13.4797592913204
"766",2018-10-09,"Montana",3.87883805865
"767",2018-10-09,"Peterson",1.10117377139297
"768",2018-10-09,"Steep",0.44797192662546
"769",2018-10-10,"Herbert",13.518377807259
"770",2018-10-10,"Montana",3.06890958201
"771",2018-10-10,"Peterson",0.529806707784227
"772",2018-10-10,"Steep",0.190506046634197
"773",2018-10-11,"Herbert",16.994044241733
"774",2018-10-11,"Montana",2.088439221719
"775",2018-10-11,"Peterson",1.61691669411873
"776",2018-10-11,"Steep",0.235177395869521
"777",2018-10-12,"Herbert",17.122772628195
"778",2018-10-12,"Montana",3.41459972503
"779",2018-10-12,"Peterson",1.02434689463533
"780",2018-10-12,"Steep",0.447930762110872
"781",2018-10-13,"Herbert",17.251501014657
"782",2018-10-13,"Montana",3.36957803894
"783",2018-10-13,"Peterson",3.73800537550851
"784",2018-10-13,"Steep",0.230429238961509
"785",2018-10-14,"Herbert",33.600006095331
"786",2018-10-14,"Montana",2.89826399216
"787",2018-10-14,"Peterson",16.4383171270782
"788",2018-10-14,"Steep",0.711728919820701
"789",2018-10-15,"Herbert",71.188694942235
"790",2018-10-15,"Montana",14.38156721776
"791",2018-10-15,"Peterson",17.3001702856675
"792",2018-10-15,"Steep",1.17413331431994
"793",2018-10-16,"Herbert",58.959498228345
"794",2018-10-16,"Montana",27.23129041149
"795",2018-10-16,"Peterson",3.02106074153395
"796",2018-10-16,"Steep",1.24673559863955
"797",2018-10-17,"Herbert",58.058399523111
"798",2018-10-17,"Montana",6.92506659717
"799",2018-10-17,"Peterson",7.49718722627415
"800",2018-10-17,"Steep",0.778706810311971
"801",2018-10-18,"Herbert",44.799375717525
"802",2018-10-18,"Montana",12.28026166225
"803",2018-10-18,"Peterson",1.78478912172054
"804",2018-10-18,"Steep",0.923716486987878
"805",2018-10-19,"Herbert",54.711461475099
"806",2018-10-19,"Montana",6.03015268283
"807",2018-10-19,"Peterson",6.60977716910564
"808",2018-10-19,"Steep",0.557038007046821
"809",2018-10-20,"Herbert",70.158867850539
"810",2018-10-20,"Montana",6.06847104131
"811",2018-10-20,"Peterson",3.14628117244274
"812",2018-10-20,"Steep",0.882853900058824
"813",2018-10-21,"Herbert",43.254635079981
"814",2018-10-21,"Montana",8.11363590299
"815",2018-10-21,"Peterson",1.4401525149518
"816",2018-10-21,"Steep",0.591291398239333
"817",2018-10-22,"Herbert",28.965784182699
"818",2018-10-22,"Montana",6.04005167474
"819",2018-10-22,"Peterson",2.91049397633771
"820",2018-10-22,"Steep",0.444989505516284
"821",2018-10-23,"Herbert",32.312722230711
"822",2018-10-23,"Montana",5.1544308295
"823",2018-10-23,"Peterson",3.35603324375497
"824",2018-10-23,"Steep",0.641000964147356
"825",2018-10-24,"Herbert",37.075672529805
"826",2018-10-24,"Montana",7.33359346023
"827",2018-10-24,"Peterson",1.24764623994117
"828",2018-10-24,"Steep",0.517805220765954
"829",2018-10-25,"Herbert",34.114919641179
"830",2018-10-25,"Montana",4.45610589609
"831",2018-10-25,"Peterson",0.986192321992831
"832",2018-10-25,"Steep",0.396974339187396
"833",2018-10-26,"Herbert",26.519944839921
"834",2018-10-26,"Montana",3.67473000544
"835",2018-10-26,"Peterson",1.85691173946597
"836",2018-10-26,"Steep",0.408498944159451
"837",2018-10-27,"Herbert",25.103932588839
"838",2018-10-27,"Montana",3.95845875874
"839",2018-10-27,"Peterson",1.51206098858821
"840",2018-10-27,"Steep",0.423508907075677
"841",2018-10-28,"Herbert",23.430463564833
"842",2018-10-28,"Montana",3.64382433388
"843",2018-10-28,"Peterson",0.883854142324774
"844",2018-10-28,"Steep",0.387205705806989
"845",2018-10-29,"Herbert",12.9519729068262
"846",2018-10-29,"Montana",2.733839755167
"847",2018-10-29,"Peterson",0.637490472702831
"848",2018-10-29,"Steep",0.289510856582242
"849",2018-10-30,"Herbert",11.1626483350044
"850",2018-10-30,"Montana",2.418463849648
"851",2018-10-30,"Peterson",0.940916059145175
"852",2018-10-30,"Steep",0.250481390242291
"853",2018-10-31,"Herbert",10.5962434345716
"854",2018-10-31,"Montana",2.824423152475
"855",2018-10-31,"Peterson",0.99202057512965
"856",2018-10-31,"Steep",0.315002407321395
"857",2018-11-01,"Herbert",9.4376879564136
"858",2018-11-01,"Montana",2.90656704236
"859",2018-11-01,"Peterson",0.690586755292604
"860",2018-11-01,"Steep",0.249107392986161
"861",2018-11-02,"Herbert",8.047421382624
"862",2018-11-02,"Montana",2.055963639072
"863",2018-11-02,"Peterson",NA
"864",2018-11-02,"Steep",0.210695763136976
"865",2018-11-03,"Herbert",7.017594290928
"866",2018-11-03,"Montana",1.868384296799
"867",2018-11-03,"Peterson",NA
"868",2018-11-03,"Steep",0.19414697842072
"869",2018-11-04,"Herbert",6.3353338426794
"870",2018-11-04,"Montana",1.724119919122
"871",2018-11-04,"Peterson",NA
"872",2018-11-04,"Steep",0.185921830891984
"873",2018-11-05,"Herbert",5.7689289422466
"874",2018-11-05,"Montana",1.646159149872
"875",2018-11-05,"Peterson",NA
"876",2018-11-05,"Steep",0.176652848061266
"877",2018-11-06,"Herbert",5.279761073691
"878",2018-11-06,"Montana",1.577356771154
"879",2018-11-06,"Peterson",NA
"880",2018-11-06,"Steep",0.159679419512117
"881",2018-11-07,"Herbert",4.8678302370126
"882",2018-11-07,"Montana",1.326591665697
"883",2018-11-07,"Peterson",NA
"884",2018-11-07,"Steep",0.140281488987295
"885",2018-11-08,"Herbert",4.700483334612
"886",2018-11-08,"Montana",1.145437544953
"887",2018-11-08,"Peterson",NA
"888",2018-11-08,"Steep",0.137422026738381
"889",2018-11-09,"Herbert",5.1896512031676
"890",2018-11-09,"Montana",1.52147195234
"891",2018-11-09,"Peterson",NA
"892",2018-11-09,"Steep",0.237838739167526
"893",2018-11-10,"Herbert",5.5243450079688
"894",2018-11-10,"Montana",4.46732717154
"895",2018-11-10,"Peterson",NA
"896",2018-11-10,"Steep",0.317809245829688
"897",2018-11-11,"Herbert",6.2709696494484
"898",2018-11-11,"Montana",2.91302352888
"899",2018-11-11,"Peterson",NA
"900",2018-11-11,"Steep",0.263160227132643
"901",2018-11-12,"Herbert",7.14632267739
"902",2018-11-12,"Montana",3.72152085471
"903",2018-11-12,"Peterson",NA
"904",2018-11-12,"Steep",0.476453262280989
"905",2018-11-13,"Herbert",7.5839991913608
"906",2018-11-13,"Montana",4.15779714976
"907",2018-11-13,"Peterson",NA
"908",2018-11-13,"Steep",0.290863962325448
"909",2018-11-14,"Herbert",9.1287398289048
"910",2018-11-14,"Montana",2.82750999903
"911",2018-11-14,"Peterson",NA
"912",2018-11-14,"Steep",0.434039163446147
"913",2018-11-15,"Herbert",8.8970287332732
"914",2018-11-15,"Montana",5.10430788163
"915",2018-11-15,"Peterson",NA
"916",2018-11-15,"Steep",0.578904932624121
"917",2018-11-16,"Herbert",8.304878155548
"918",2018-11-16,"Montana",3.38168946825
"919",2018-11-16,"Peterson",NA
"920",2018-11-16,"Steep",0.333491249668425
"921",2018-11-17,"Herbert",9.656526213399
"922",2018-11-17,"Montana",2.25081398856
"923",2018-11-17,"Peterson",NA
"924",2018-11-17,"Steep",0.241523240278445
"925",2018-11-18,"Herbert",12.874735874949
"926",2018-11-18,"Montana",1.963876751626
"927",2018-11-18,"Peterson",NA
"928",2018-11-18,"Steep",0.939104278061085
"929",2018-11-19,"Herbert",14.548204898955
"930",2018-11-19,"Montana",NA
"931",2018-11-19,"Peterson",NA
"932",2018-11-19,"Steep",0.882473598747916
"933",2018-11-20,"Herbert",15.191846831265
"934",2018-11-20,"Montana",4.3570893099
"935",2018-11-20,"Peterson",NA
"936",2018-11-20,"Steep",0.638689753921694
"937",2018-11-21,"Herbert",16.092945536499
"938",2018-11-21,"Montana",5.58025836835
"939",2018-11-21,"Peterson",NA
"940",2018-11-21,"Steep",0.664082293623117
"941",2018-11-22,"Herbert",15.191846831265
"942",2018-11-22,"Montana",4.73149302063
"943",2018-11-22,"Peterson",NA
"944",2018-11-22,"Steep",0.475059865185393
"945",2018-11-23,"Herbert",12.5142963928554
"946",2018-11-23,"Montana",2.83524055155
"947",2018-11-23,"Peterson",NA
"948",2018-11-23,"Steep",0.367104831476178
"949",2018-11-24,"Herbert",10.2872953070628
"950",2018-11-24,"Montana",2.173119431184
"951",2018-11-24,"Peterson",NA
"952",2018-11-24,"Steep",0.301277910980725
"953",2018-11-25,"Herbert",9.0515027970276
"954",2018-11-25,"Montana",1.746534474247
"955",2018-11-25,"Peterson",NA
"956",2018-11-25,"Steep",0.262375824368918
"957",2018-11-26,"Herbert",9.0901213129662
"958",2018-11-26,"Montana",1.756326143501
"959",2018-11-26,"Peterson",NA
"960",2018-11-26,"Steep",0.277154300698938
"961",2018-11-27,"Herbert",9.9912200182002
"962",2018-11-27,"Montana",1.922815514696
"963",2018-11-27,"Peterson",NA
"964",2018-11-27,"Steep",0.27955882541566
"965",2018-11-28,"Herbert",10.4417693708172
"966",2018-11-28,"Montana",2.006676591415
"967",2018-11-28,"Peterson",NA
"968",2018-11-28,"Steep",0.23157218064044
"969",2018-11-29,"Herbert",11.5488334943904
"970",2018-11-29,"Montana",NA
"971",2018-11-29,"Peterson",NA
"972",2018-11-29,"Steep",0.205933481809211
"973",2018-11-30,"Herbert",12.5142963928554
"974",2018-11-30,"Montana",NA
"975",2018-11-30,"Peterson",NA
"976",2018-11-30,"Steep",0.200343828970934
"977",2018-12-01,"Herbert",12.0251285242998
"978",2018-12-01,"Montana",NA
"979",2018-12-01,"Peterson",NA
"980",2018-12-01,"Steep",0.180873928805666
"981",2018-12-02,"Herbert",9.8110002771534
"982",2018-12-02,"Montana",NA
"983",2018-12-02,"Peterson",NA
"984",2018-12-02,"Steep",0.149553326015485
"985",2018-12-03,"Herbert",7.0047214522818
"986",2018-12-03,"Montana",NA
"987",2018-12-03,"Peterson",NA
"988",2018-12-03,"Steep",0.135579388095117
"989",2018-12-04,"Herbert",5.7431832649542
"990",2018-12-04,"Montana",NA
"991",2018-12-04,"Peterson",NA
"992",2018-12-04,"Steep",0.134188188212661
"993",2018-12-05,"Herbert",5.0609228167056
"994",2018-12-05,"Montana",NA
"995",2018-12-05,"Peterson",NA
"996",2018-12-05,"Steep",0.14359745508037
"997",2018-12-06,"Herbert",4.636119141381
"998",2018-12-06,"Montana",NA
"999",2018-12-06,"Peterson",NA
"1000",2018-12-06,"Steep",0.137449076849257
"1001",2018-12-07,"Herbert",4.3400438525184
"1002",2018-12-07,"Montana",NA
"1003",2018-12-07,"Peterson",NA
"1004",2018-12-07,"Steep",0.131840145685511
"1005",2018-12-08,"Herbert",4.121205595533
"1006",2018-12-08,"Montana",NA
"1007",2018-12-08,"Peterson",NA
"1008",2018-12-08,"Steep",0.120594189457829
"1009",2018-12-09,"Herbert",4.3529166911646
"1010",2018-12-09,"Montana",NA
"1011",2018-12-09,"Peterson",NA
"1012",2018-12-09,"Steep",0.136068978959884
"1013",2018-12-10,"Herbert",4.8678302370126
"1014",2018-12-10,"Montana",NA
"1015",2018-12-10,"Peterson",NA
"1016",2018-12-10,"Steep",0.288019361926389
"1017",2018-12-11,"Herbert",5.4985993306764
"1018",2018-12-11,"Montana",NA
"1019",2018-12-11,"Peterson",NA
"1020",2018-12-11,"Steep",0.227697940198906
"1021",2018-12-12,"Herbert",5.537217846615
"1022",2018-12-12,"Montana",NA
"1023",2018-12-12,"Peterson",NA
"1024",2018-12-12,"Steep",0.284983188352674
"1025",2018-12-13,"Herbert",5.1767783645214
"1026",2018-12-13,"Montana",NA
"1027",2018-12-13,"Peterson",NA
"1028",2018-12-13,"Steep",0.179509891609803
"1029",2018-12-14,"Herbert",4.8163388824278
"1030",2018-12-14,"Montana",NA
"1031",2018-12-14,"Peterson",NA
"1032",2018-12-14,"Steep",0.149942617963672
"1033",2018-12-15,"Herbert",4.4945179162728
"1034",2018-12-15,"Montana",NA
"1035",2018-12-15,"Peterson",NA
"1036",2018-12-15,"Steep",0.115734512673403
"1037",2018-12-16,"Herbert",4.2628068206412
"1038",2018-12-16,"Montana",NA
"1039",2018-12-16,"Peterson",NA
"1040",2018-12-16,"Steep",0.106542926464362
"1041",2018-12-17,"Herbert",4.1984426274102
"1042",2018-12-17,"Montana",NA
"1043",2018-12-17,"Peterson",NA
"1044",2018-12-17,"Steep",0.130736543444399
"1045",2018-12-18,"Herbert",4.1598241114716
"1046",2018-12-18,"Montana",NA
"1047",2018-12-18,"Peterson",NA
"1048",2018-12-18,"Steep",0.206877658492738
"1049",2018-12-19,"Herbert",4.249933981995
"1050",2018-12-19,"Montana",NA
"1051",2018-12-19,"Peterson",NA
"1052",2018-12-19,"Steep",0.165125049936293
"1053",2018-12-20,"Herbert",4.2628068206412
"1054",2018-12-20,"Montana",NA
"1055",2018-12-20,"Peterson",NA
"1056",2018-12-20,"Steep",0.180745172833628
"1057",2018-12-21,"Herbert",4.0697142409482
"1058",2018-12-21,"Montana",NA
"1059",2018-12-21,"Peterson",NA
"1060",2018-12-21,"Steep",0.128937895084558
"1061",2018-12-22,"Herbert",3.8508759839628
"1062",2018-12-22,"Montana",NA
"1063",2018-12-22,"Peterson",NA
"1064",2018-12-22,"Steep",0.117574063718603
"1065",2018-12-23,"Herbert",3.670656242916
"1066",2018-12-23,"Montana",NA
"1067",2018-12-23,"Peterson",NA
"1068",2018-12-23,"Steep",0.103525402047776
"1069",2018-12-24,"Herbert",3.5548006951002
"1070",2018-12-24,"Montana",NA
"1071",2018-12-24,"Peterson",NA
"1072",2018-12-24,"Steep",0.100287620413249
"1073",2018-12-25,"Herbert",3.4389451472844
"1074",2018-12-25,"Montana",NA
"1075",2018-12-25,"Peterson",NA
"1076",2018-12-25,"Steep",0.0965674968112572
"1077",2018-12-26,"Herbert",3.3102167608224
"1078",2018-12-26,"Montana",NA
"1079",2018-12-26,"Peterson",NA
"1080",2018-12-26,"Steep",0.094103214547388
"1081",2018-12-27,"Herbert",3.2458525675914
"1082",2018-12-27,"Montana",NA
"1083",2018-12-27,"Peterson",NA
"1084",2018-12-27,"Steep",0.0904681269709353
"1085",2018-12-28,"Herbert",3.2329797289452
"1086",2018-12-28,"Montana",NA
"1087",2018-12-28,"Peterson",NA
"1088",2018-12-28,"Steep",0.0990184277801072
"1089",2018-12-29,"Herbert",3.1686155357142
"1090",2018-12-29,"Montana",NA
"1091",2018-12-29,"Peterson",NA
"1092",2018-12-29,"Steep",0.101075762122439
"1093",2018-12-30,"Herbert",3.1042513424832
"1094",2018-12-30,"Montana",NA
"1095",2018-12-30,"Peterson",NA
"1096",2018-12-30,"Steep",0.0806590895632445
"1097",2018-12-31,"Herbert",3.1299970197756
"1098",2018-12-31,"Montana",NA
"1099",2018-12-31,"Peterson",NA
"1100",2018-12-31,"Steep",0.0877653894094388
"1101",2019-01-01,"Herbert",3.9409858544862
"1102",2019-01-01,"Montana",NA
"1103",2019-01-01,"Peterson",NA
"1104",2019-01-01,"Steep",0.0973711733175498
"1105",2019-01-02,"Herbert",5.4471079760916
"1106",2019-01-02,"Montana",NA
"1107",2019-01-02,"Peterson",NA
"1108",2019-01-02,"Steep",0.932265600096027
"1109",2019-01-03,"Herbert",5.2411425577524
"1110",2019-01-03,"Montana",NA
"1111",2019-01-03,"Peterson",NA
"1112",2019-01-03,"Steep",0.337002595511029
"1113",2019-01-04,"Herbert",4.6747376573196
"1114",2019-01-04,"Montana",NA
"1115",2019-01-04,"Peterson",NA
"1116",2019-01-04,"Steep",0.178368584504523
"1117",2019-01-05,"Herbert",4.2113154660564
"1118",2019-01-05,"Montana",NA
"1119",2019-01-05,"Peterson",NA
"1120",2019-01-05,"Steep",0.120566738638203
"1121",2019-01-06,"Herbert",3.9023673385476
"1122",2019-01-06,"Montana",NA
"1123",2019-01-06,"Peterson",NA
"1124",2019-01-06,"Steep",0.0909047163254195
"1125",2019-01-07,"Herbert",3.6835290815622
"1126",2019-01-07,"Montana",NA
"1127",2019-01-07,"Peterson",NA
"1128",2019-01-07,"Steep",0.0883804921788215
"1129",2019-01-08,"Herbert",3.5676735337464
"1130",2019-01-08,"Montana",NA
"1131",2019-01-08,"Peterson",NA
"1132",2019-01-08,"Steep",0.0858452826791284
"1133",2019-01-09,"Herbert",3.4518179859306
"1134",2019-01-09,"Montana",NA
"1135",2019-01-09,"Peterson",NA
"1136",2019-01-09,"Steep",0.0841691907270287
"1137",2019-01-10,"Herbert",3.413199469992
"1138",2019-01-10,"Montana",NA
"1139",2019-01-10,"Peterson",NA
"1140",2019-01-10,"Steep",0.0836175579431345
"1141",2019-01-11,"Herbert",3.4904365018692
"1142",2019-01-11,"Montana",NA
"1143",2019-01-11,"Peterson",NA
"1144",2019-01-11,"Steep",0.0837625448247351
"1145",2019-01-12,"Herbert",3.4260723086382
"1146",2019-01-12,"Montana",NA
"1147",2019-01-12,"Peterson",NA
"1148",2019-01-12,"Steep",0.0852310966160685
"1149",2019-01-13,"Herbert",3.541927856454
"1150",2019-01-13,"Montana",NA
"1151",2019-01-13,"Peterson",NA
"1152",2019-01-13,"Steep",0.0894957519658065
"1153",2019-01-14,"Herbert",4.2885524979336
"1154",2019-01-14,"Montana",NA
"1155",2019-01-14,"Peterson",NA
"1156",2019-01-14,"Steep",0.094552015911874
"1157",2019-01-15,"Herbert",4.4945179162728
"1158",2019-01-15,"Montana",NA
"1159",2019-01-15,"Peterson",NA
"1160",2019-01-15,"Steep",0.0984405879217944
"1161",2019-01-16,"Herbert",4.3014253365798
"1162",2019-01-16,"Montana",NA
"1163",2019-01-16,"Peterson",NA
"1164",2019-01-16,"Steep",0.102986673678496
"1165",2019-01-17,"Herbert",4.0954599182406
"1166",2019-01-17,"Montana",NA
"1167",2019-01-17,"Peterson",NA
"1168",2019-01-17,"Steep",0.107530675073006
"1169",2019-01-18,"Herbert",3.9023673385476
"1170",2019-01-18,"Montana",NA
"1171",2019-01-18,"Peterson",NA
"1172",2019-01-18,"Steep",0.110775239490256
"1173",2019-01-19,"Herbert",3.735020436147
"1174",2019-01-19,"Montana",NA
"1175",2019-01-19,"Peterson",NA
"1176",2019-01-19,"Steep",0.111556440416224
"1177",2019-01-20,"Herbert",3.606292049685
"1178",2019-01-20,"Montana",NA
"1179",2019-01-20,"Peterson",NA
"1180",2019-01-20,"Steep",0.111450388884314
"1181",2019-01-21,"Herbert",3.5290550178078
"1182",2019-01-21,"Montana",NA
"1183",2019-01-21,"Peterson",NA
"1184",2019-01-21,"Steep",0.11189226154269
"1185",2019-01-22,"Herbert",3.4003266313458
"1186",2019-01-22,"Montana",NA
"1187",2019-01-22,"Peterson",NA
"1188",2019-01-22,"Steep",0.107904121155453
"1189",2019-01-23,"Herbert",3.3102167608224
"1190",2019-01-23,"Montana",NA
"1191",2019-01-23,"Peterson",NA
"1192",2019-01-23,"Steep",0.0919831347493628
"1193",2019-01-24,"Herbert",3.2329797289452
"1194",2019-01-24,"Montana",NA
"1195",2019-01-24,"Peterson",NA
"1196",2019-01-24,"Steep",0.0843307079926858
"1197",2019-01-25,"Herbert",3.4003266313458
"1198",2019-01-25,"Montana",NA
"1199",2019-01-25,"Peterson",NA
"1200",2019-01-25,"Steep",0.104829195461528
"1201",2019-01-26,"Herbert",4.893575914305
"1202",2019-01-26,"Montana",NA
"1203",2019-01-26,"Peterson",NA
"1204",2019-01-26,"Steep",0.266500050093243
"1205",2019-01-27,"Herbert",5.7431832649542
"1206",2019-01-27,"Montana",NA
"1207",2019-01-27,"Peterson",NA
"1208",2019-01-27,"Steep",0.970548081263173
"1209",2019-01-28,"Herbert",5.2668882350448
"1210",2019-01-28,"Montana",NA
"1211",2019-01-28,"Peterson",NA
"1212",2019-01-28,"Steep",0.362369570545404
"1213",2019-01-29,"Herbert",4.9708129461822
"1214",2019-01-29,"Montana",NA
"1215",2019-01-29,"Peterson",NA
"1216",2019-01-29,"Steep",0.239360364861425
"1217",2019-01-30,"Herbert",5.2926339123372
"1218",2019-01-30,"Montana",NA
"1219",2019-01-30,"Peterson",NA
"1220",2019-01-30,"Steep",0.228702891997764
"1221",2019-01-31,"Herbert",5.5629635239074
"1222",2019-01-31,"Montana",NA
"1223",2019-01-31,"Peterson",NA
